SiteID,StreamName,ProgID,Landmark,Type,Tags,SegID,ADBCode,ADBSegName,EcoRegionDesig,County,MajorBasin,DrainageArea,ThermalClass,HUC12,UTMNorth,UTMEast,LatDD,LonDD,IsRiffle,IsPublicLand,CurrentStatus
347,Unnamed Tributary To Hardin Creek,REMAP #75,Churdan,Headwater,"REMAP,Headwater Reference Study",1841,IA 04-RAC-0118_0,Unnamed Tributary to Hardin Creek,47b,Greene,Mississippi,2.899,Warm Water,huc071000061004,4665798,378428,42.13487,-94.47104,No,False,Survey Site
348,Unnamed Tributary To West Fork Little Sioux River,REMAP #77,Marcus,Headwater,"REMAP,Headwater Reference Study",1835,IA 06-LSR-0135_0,Unnamed Tributary to West Fork Little Sioux River,47a,Cherokee,Missouri,4.448,Warm Water,huc102300040102,4746695,271701,42.83875,-95.79354,N/A,False,Survey Site
349,Gooseberry Creek,REMAP #89,Mount Ayr,Headwater,"REMAP,Headwater Reference Study",1848,IA 05-GRA-0165_0,Gooseberry Creek,40a,Ringgold,Missouri,3.258,Warm Water,huc102801010402,4516980,401678,40.79793,-94.16552,N/A,False,Survey Site
350,Unnamed Tributary To Indian Creek,REMAP #230,Elkhorn,Headwater,"REMAP,Headwater Reference Study",1845,IA 05-NSH-0048_0,Unnamed Tributary to Indian Creek,47e,Shelby,Missouri,4.256,Warm Water,huc102400030403,4605562,320712,41.58164,-95.15076,N/A,False,Survey Site
351,Lapworth Creek,REMAP #294,Crescent,Headwater,"REMAP,Headwater Reference Study",1846,IA 06-WED-0050_0,Lapworth Creek,47d,Pottawattamie,Missouri,2.689,Warm Water,huc102300060304,4582762,259756,41.36053,-95.87214,N/A,False,Survey Site
352,Dousman Creek,,Ion,Wadeable,,438,IA 01-YEL-0090_0,Dousman Creek,52b,Allamakee,Mississippi,7.414,Cold Water,huc070600010906,4772189,644712,43.08861,-91.22203,N/A,False,Reference Site
353,Flint Creek,REMAP #64,Danville,Wadeable,REMAP,599,IA 02-ICD-0020_2,Flint Creek,47f,Des Moines,Mississippi,80.389,Warm Water,huc070801041203,4530461,645987,40.91223,-91.26649,N/A,False,Survey Site
354,Ocheyedan River,REMAP #59,Spencer,Wadeable,REMAP,1638,IA 06-LSR-0250_0,Ocheyedan River,47a,Clay,Missouri,408.827,Warm Water,huc102300030510,4777724,318583,43.13052,-95.23043,N/A,True,Survey Site
355,Floyd River,REMAP #67,Sanborn,Wadeable,REMAP,1554,IA 06-FLO-0020_2,Floyd River,47a,Obrien,Missouri,43.882,Warm Water,huc102300020303,4791078,278924,43.24009,-95.72287,N/A,False,Survey Site
356,Cedar Creek,,NW Of Churdan,Wadeable,,1155,IA 04-RAC-0100_1,Cedar Creek,47b,Greene,Mississippi,151.325,Warm Water,huc071000060904,4667744,369340,42.15092,-94.5814,No,False,Survey Site
357,Bailey Creek,REMAP #94,Thornton,Wadeable,REMAP,820,IA 02-WFC-0110_0,Bailey Creek,47c,Cerro Gordo,Mississippi,57.91,Warm Water,huc070802040102,4751753,472729,42.9179,-93.33413,Yes,False,Survey Site
358,Beaver Creek,REMAP #84,Lake Mills,Headwater,"REMAP,Headwater Reference Study",1837,IA 02-WIN-0081_0,Beaver Creek,47b,Winnebago,Mississippi,12.757,Warm Water,huc070802030107,4802223,458761,43.37173,-93.50902,No,False,Survey Site
359,Walnut Creek,REMAP #73,Belle Plaine,Wadeable,REMAP,708,IA 02-IOW-0187_1,Walnut Creek,47f,Poweshiek,Mississippi,84.148,Warm Water,huc070802080603,4633616,555263,41.85251,-92.33425,N/A,False,Survey Site
360,Waterloo Creek,REMAP #63,Dorchester,Wadeable,REMAP,253,IA 01-UIA-0180_0,Waterloo Creek,52b,Allamakee,Mississippi,23.236,Cold Water,huc070600020502,4815905,616625,43.48697,-91.55773,N/A,False,Reference Site
361,Middle Bear Creek,REMAP #249,Highlandville,Wadeable,REMAP,256,IA 01-UIA-0200_0,Middle Bear Creek,52b,Winneshiek,Mississippi,4.21,Cold Water,huc070600020501,4814603,608900,43.47641,-91.65349,N/A,False,Survey Site
362,Prairie Creek,REMAP #87,Scotch Grove,Headwater,"REMAP,Headwater Reference Study",1854,IA 01-MAQ-0155_0,Prairie Creek,47c,Jones,Mississippi,2.609,Warm Water,huc070600060409,4668645,657762,42.15404,-91.09049,No,False,Survey Site
363,Troublesome Creek,REMAP #78,South English,Headwater,"REMAP,Headwater Reference Study",1862,IA 03-NSK-00337_0,Troublesome Creek,47f,Keokuk,Mississippi,4.198,Warm Water,huc070801060603,4587085,574586,41.43186,-92.10729,N/A,False,Survey Site
364,Floyd River,REMAP #85,Alton,Wadeable,REMAP,1554,IA 06-FLO-0020_2,Floyd River,47a,Sioux,Missouri,260.649,Warm Water,huc102300020306,4765339,255142,43.00129,-96.00405,N/A,False,Survey Site
365,Rock River,REMAP #244,Rock Valley,Non-wadeable,REMAP,1534,IA 06-BSR-0030_0,Rock River,47a,Sioux,Missouri,1591.236,Warm Water,huc101702040804,4790223,232585,43.21741,-96.29234,N/A,False,Survey Site
366,Maple River,REMAP #21,Turin,Wadeable,REMAP,1581,IA 06-LSR-0070_1,Maple River,47d,Monona,Missouri,731.815,Warm Water,huc102300050309,4657547,256389,42.03224,-95.94288,N/A,False,Survey Site
367,West Nishnabotna River,REMAP #60,Irwin,Wadeable,REMAP,1446,IA 05-NSH-0090_3,West Nishnabotna River,47e,Shelby,Missouri,85.813,Warm Water,huc102400020203,4630290,318677,41.80375,-95.18267,N/A,False,Survey Site
368,Boone River,REMAP #91,Renwick,Wadeable,REMAP,1257,IA 04-UDM-0200_1,Boone River,47b,Wright,Mississippi,150.09,Warm Water,huc071000050205,4745200,422283,42.85543,-93.95125,No,False,Survey Site
369,Boyer River,REMAP #83,Early,Wadeable,REMAP,1511,IA 06-BOY-0030_3,Boyer River,47a,Sac,Missouri,85.745,Warm Water,huc102300070203,4699422,322648,42.42684,-95.15589,N/A,False,Survey Site
370,White Pine Hollow Creek,REMAP #58,Luxemburg,Wadeable,REMAP,165,IA 01-TRK-0240_0,Point Hollow Creek (aka White Pine Cr.),52b,Dubuque,Mississippi,3.892,Cold Water,huc070600040903,4721236,655936,42.62779,-91.09833,N/A,True,Survey Site
371,Cottonwood Drain,REMAP #318,Burlington,Wadeable,REMAP,605,IA 02-ICD-0031_1,Cottonwood Drain,72d,Des Moines,Mississippi,18.656,Warm Water,huc070801041101,4532254,666168,40.92452,-91.0265,N/A,False,Survey Site
372,Weldon River,REMAP #257,Woodland,Wadeable,REMAP,1356,IA 05-GRA-0070_0,Weldon River,40a,Decatur,Mississippi,113.569,Warm Water,huc102801020804,4501337,448172,40.66127,-93.61312,N/A,False,Survey Site
373,Beaver Creek,REMAP #76,New Hartford,Wadeable,REMAP,555,IA 02-CED-0400_0,Beaver Creek,47c,Butler,Mississippi,375.156,Warm Water,huc070802050304,4712867,536358,42.56735,-92.55703,No,False,Survey Site
374,Odebolt Creek,REMAP #251,Odebolt,Headwater,"REMAP,Headwater Reference Study,Fishkill Followup",1840,IA 06-LSR-0101_0,Odebolt Creek,47e,Sac,Missouri,12.016,Warm Water,huc102300050206,4687582,312690,42.31795,-95.27301,N/A,False,Survey Site
375,East Pine Creek,REMAP #80,Burr Oak,Wadeable,REMAP,279,IA 01-UIA-0380_0,East Pine Creek,52b,Winneshiek,Mississippi,5.364,Cold Water,huc070600020205,4813229,589720,43.46659,-91.89082,N/A,False,Survey Site
376,Indian Creek,REMAP #90,Mingo,Wadeable,REMAP,943,IA 03-SSK-0040_0,Indian Creek,47b,Jasper,Mississippi,254.93,Warm Water,huc070801050803,4629078,473554,41.81313,-93.31839,No,False,Survey Site
377,Des Moines River,REMAP #82,Eldon,Non-wadeable,REMAP,1010,IA 04-LDM-0020_1,Des Moines River,40a,Wapello,Mississippi,13443.142,Warm Water,huc071000090710,4529042,565775,40.90983,-92.21897,N/A,False,Survey Site
378,Des Moines River,REMAP #254,Keokuk,Non-wadeable,REMAP,1002,IA 04-LDM-0010_1,Des Moines River,40a,Lee,Mississippi,14443.388,Warm Water,huc071000091212,4471739,632650,40.38569,-91.43719,N/A,False,Survey Site
379,East Fork Des Moines River,REMAP #234,Irvington,Wadeable,REMAP,1882,IA 04-EDM-0010_3,East Fork Des Moines River,47b,Kossuth,Mississippi,926.54,Warm Water,huc071000030804,4761613,400017,43.00061,-94.22666,No,False,Survey Site
380,South Fork Iowa River,REMAP #79,Buckeye,Wadeable,REMAP,748,IA 02-IOW-0280_2,South Fork Iowa River,47b,Hardin,Mississippi,113.046,Warm Water,huc070802070603,4695288,473810,42.40945,-93.31828,No,False,Survey Site
381,Cedar Creek,REMAP #262,Delta,Headwater,"REMAP,Headwater Reference Study",866,IA 03-NSK-0035_0,Cedar Creek,47f,Keokuk,Mississippi,27.401,Warm Water,huc070801060503,4576963,555463,41.34224,-92.33708,N/A,False,Survey Site
382,West Fork Unnamed Tributary Arbor Lake,,Grinnell,Headwater,"TMDL,Headwater Reference Study",1873,IA 03-NSK-0070_0,West Fork Unnamed Tributary to Arbor Lake,47f,Poweshiek,Mississippi,0.73,Warm Water,huc070801060203,4620622,522031,41.7371,-92.73506,N/A,False,Survey Site
383,East Fork Unnamed Tributary To Arbor Lake,,Grinnell,Headwater,"TMDL,Headwater Reference Study",1874,IA 03-NSK-0071_0,East Fork Unnamed Tributary to Arbor Lake,47f,Poweshiek,Mississippi,0.309,Warm Water,huc070801060203,4620565,522158,41.73658,-92.73354,N/A,False,Survey Site
384,Mud Creek,Site 4,Wilton,Wadeable,TMDL,488,IA 02-CED-0160_0,Mud Creek,47f,Muscatine,Mississippi,73.798,Warm Water,huc070802060502,4606553,670142,41.59256,-90.9586,N/A,False,Survey Site
385,Mud Creek,Site 3,Wilton,Wadeable,TMDL,488,IA 02-CED-0160_0,Mud Creek,47f,Muscatine,Mississippi,96.675,Warm Water,huc070802060503,4605210,665992,41.58134,-91.00873,N/A,False,Survey Site
386,Mud Creek,Site 1,Wilton,Wadeable,TMDL,488,IA 02-CED-0160_0,Mud Creek,47f,Muscatine,Mississippi,104.899,Warm Water,huc070802060503,4604481,661865,41.57562,-91.05841,N/A,False,Survey Site
387,Wapsipinicon River,REMAP #65,Troy Mills,Non-wadeable,REMAP,341,IA 01-WPS-0020_2,Wapsipinicon River,47c,Linn,Mississippi,1218.788,Warm Water,huc070801021001,4682994,606597,42.29188,-91.70695,Yes,False,Survey Site
388,Nishnabotna River,REMAP #43,Hamburg,Non-wadeable,REMAP,1412,IA 05-NSH-0010_0,Nishnabotna River,47m,Fremont,Missouri,2817.794,Warm Water,huc102400040202,4498476,276242,40.60683,-95.64477,N/A,False,Survey Site
389,Maquoketa River,REMAP #62,Canton,Wadeable,REMAP,14,IA 01-MAQ-0060_1,Maquoketa River,47f,Jackson,Mississippi,753.751,Warm Water,huc070600060410,4668961,673920,42.15347,-90.89494,N/A,False,Survey Site
390,Turkey River,REMAP #70,Garber,Non-wadeable,REMAP,148,IA 01-TRK-0200_0,Turkey River,52b,Clayton,Mississippi,1553.1,Warm Water,huc070600040902,4733209,641935,42.73827,-91.266,N/A,False,Survey Site
391,Boyer River,REMAP #74,Missouri Valley,Non-wadeable,REMAP,1500,IA 06-BOY-0010_0,Boyer River,47d,Pottawattamie,Missouri,1091.585,Warm Water,huc102300070605,4593729,256510,41.45821,-95.91531,N/A,False,Survey Site
392,Battle Creek,REMAP #104,Holstein,Headwater,"REMAP,Headwater Reference Study",1877,IA 06-LSR-0091_0,Battle Creek,47a,Ida,Missouri,5.233,Warm Water,huc102300050301,4702467,291006,42.44636,-95.5413,N/A,False,Survey Site
393,Dry Creek,REMAP #103,Hawarden,Wadeable,"REMAP,Headwater Reference Study",1878,IA 06-BSR-0035_0,Dry Creek,47a,Sioux,Missouri,35.616,Warm Water,huc101702032101,4775239,222384,43.07904,-96.41021,N/A,False,Survey Site
394,West Tarkio Creek,REMAP #106,Essex,Wadeable,"REMAP,Headwater Reference Study",1879,IA 05-TAR-0021_0,West Tarkio Creek,47e,Page,Missouri,33.724,Warm Water,huc102400050501,4522091,314083,40.82879,-95.20484,N/A,False,Survey Site
395,Beaver Branch,REMAP #96,Berkley,Headwater,"REMAP,Headwater Reference Study",1881,IA 04-UDM-0127_0,Beaver Branch,47b,Boone,Mississippi,14.339,Warm Water,huc071000040906,4644894,409661,41.95085,-94.08997,No,False,Survey Site
396,Perry Creek,REMAP #130,Hinton,Wadeable,REMAP,1527,IA 06-BSR-0021_0,Perry Creek,47e,Plymouth,Missouri,25.794,Warm Water,huc102300010301,4728180,223904,42.65655,-96.36847,N/A,False,Survey Site
397,Middle Fork Grand River,REMAP #114,Mt. Ayr,Wadeable,REMAP,1378,IA 05-GRA-0180_0,Middle Fork Grand River,40a,Ringgold,Missouri,8.742,Warm Water,huc102801010301,4502518,393261,40.66663,-94.26281,N/A,False,Survey Site
398,Johns Creek,REMAP #113,Kingsley,Wadeable,REMAP,1605,IA 06-LSR-0143_0,Johns Creek,47a,Plymouth,Missouri,38.804,Warm Water,huc102300040104,4726425,254228,42.65105,-95.99827,N/A,False,Survey Site
399,Mud Creek,REMAP #136,Lester,Wadeable,REMAP,1546,IA 06-BSR-0080_0,Mud Creek,47a,Lyon,Missouri,79.835,Warm Water,huc101702040402,4812221,231239,43.41468,-96.31965,N/A,False,Survey Site
400,Deer Creek,REMAP #140,Clare,Headwater,"REMAP,Headwater Reference Study",1890,IA 04-UDM-0336_0,Deer Creek,47b,Webster,Mississippi,20.252,Warm Water,huc071000040401,4719113,392774,42.61699,-94.30742,No,False,Survey Site
401,North Branch Lizard Creek,REMAP #250,Havelock,Wadeable,REMAP,1891,IA 04-UDM-0328_0,North Branch Lizard Creek,47b,Pocahontas,Mississippi,55.024,Warm Water,huc071000040102,4747705,358219,42.86878,-94.73575,No,False,Survey Site
402,Boyer River,REMAP #120,Schaller,Wadeable,REMAP,1511,IA 06-BOY-0030_3,Boyer River,47a,Sac,Missouri,19.937,Warm Water,huc102300070201,4713233,317349,42.5499,-95.22466,N/A,False,Survey Site
403,Montgomery Creek,REMAP #112,Gillet Grove,Wadeable,REMAP,1627,IA 06-LSR-0227_0,Montgomery Creek,47a,Clay,Missouri,24.139,Warm Water,huc102300031103,4762196,330566,42.99356,-95.07848,N/A,False,Survey Site
405,Bear Creek,REMAP #118,Wyoming,Wadeable,REMAP,34,IA 01-MAQ-0140_2,Bear Creek,47f,Jones,Mississippi,50.722,Warm Water,huc070600060303,4657346,671657,42.04942,-90.92573,N/A,False,Survey Site
406,Brush Creek,,Arlington,Wadeable,UHL Side Project,318,IA 01-VOL-0120_2,Brush Creek,52b,Fayette,Mississippi,11.487,Cold Water,huc070600040601,4736994,607378,42.77796,-91.68733,N/A,True,Survey Site
407,White Pine Hollow Creek,,Luxemburg,Wadeable,,165,IA 01-TRK-0240_0,Point Hollow Creek (aka White Pine Cr.),52b,Dubuque,Mississippi,6.093,Cold Water,huc070600040903,4720855,655026,42.62454,-91.10953,N/A,True,Survey Site
408,Mossy Glen Creek,,Edgewood - Mossy Glen Preserve,Wadeable,UHL Side Project,302,IA 01-VOL-0060_0,Mossey Glen Creek,52b,Clayton,Mississippi,1.004,Cold Water,huc070600040606,4729646,628892,42.7085,-91.4261,N/A,True,Reference Site
409,Bear Creek,,Edgewood - Bixby Preserve,Wadeable,UHL Side Project,298,IA 01-VOL-0030_2,Bear Creek,52b,Clayton,Mississippi,5.838,Cold Water,huc070600040607,4725814,631460,42.67356,-91.39564,N/A,False,Survey Site
410,Mad Creek,REMAP #125,Muscatine,Headwater,"REMAP,Headwater Reference Study",1902,IA 01-NEM-00535_0,Mad Creek,47f,Muscatine,Mississippi,3.561,Warm Water,huc070801010604,4593694,665256,41.47783,-91.02072,N/A,False,Survey Site
411,Willow Creek,REMAP #135,Clear Lake,Wadeable,REMAP,836,IA 02-WIN-0030_0,Willow Creek,47b,Cerro Gordo,Mississippi,53.883,Warm Water,huc070802030203,4775884,475516,43.1353,-93.30104,No,False,Survey Site
412,Wapsipinicon River,REMAP #102,New Hampton,Wadeable,REMAP,350,IA 01-WPS-0030_1,Wapsipinicon River,47c,Chickasaw,Mississippi,163.837,Warm Water,huc070801020204,4760257,550560,42.99329,-92.37976,No,False,Survey Site
413,Brophy Creek,REMAP #108,McCausland,Wadeable,REMAP,358,IA 01-WPS-0050_1,Brophy Creek,47f,Clinton,Mississippi,88.454,Warm Water,huc070801030502,4627666,712677,41.77235,-90.44118,N/A,False,Survey Site
414,Yellow River,REMAP #253,Castalia,Wadeable,REMAP,436,IA 01-YEL-0080_2,Yellow River,52b,Winneshiek,Mississippi,35.595,Cold Water,huc070600010901,4777136,613170,43.1385,-91.60843,N/A,False,Survey Site
415,Maple River,REMAP #110,Castana,Wadeable,REMAP,1581,IA 06-LSR-0070_1,Maple River,47m,Monona,Missouri,724.375,Warm Water,huc102300050309,4661599,258462,42.06932,-95.91954,N/A,False,Survey Site
417,Soldier River,REMAP #119,Moorhead,Wadeable,REMAP,1674,IA 06-SOL-0010_2,Soldier River,47m,Monona,Missouri,309.086,Warm Water,huc102300010604,4645112,264447,41.92283,-95.84068,N/A,False,Survey Site
418,Soap Creek,REMAP #134,Drakesville,Wadeable,REMAP,1033,IA 04-LDM-0090_2,Soap Creek,40a,Davis,Mississippi,142.119,Warm Water,huc071000090605,4523211,542503,40.85885,-92.49569,N/A,False,Survey Site
419,Middle Fork Little Maquoketa River,REMAP #261,Rickardsville,Wadeable,REMAP,138,IA 01-TRK-0180_2,Middle Fork Little Maquoketa River (a.k.a. Bankston Cr.),52b,Dubuque,Mississippi,13.407,Cold Water,huc070600030601,4714100,669077,42.56079,-90.94029,N/A,False,Survey Site
420,Chariton River,REMAP #101,Rathbun,Wadeable,REMAP,1308,IA 05-CHA-0010_2,Chariton River,40a,Appanoose,Mississippi,555.421,Warm Water,huc102802010404,4517946,510170,40.81246,-92.87941,N/A,False,Survey Site
421,Little Wolf Creek,REMAP #232,Gladbrook,Headwater,"REMAP,Headwater Reference Study",1903,IA 02-CED-0312_0,Little Wolf Creek,47c,Tama,Mississippi,21.708,Warm Water,huc070802050802,4674070,521261,42.21851,-92.74239,Yes,False,Survey Site
422,Quarter Section Run,REMAP #139,Waverly,Headwater,"REMAP,Headwater Reference Study",1904,IA 02-CED-0440_4,Quarter Section Run,47c,Bremer,Mississippi,12.426,Warm Water,huc070802011101,4735245,552696,42.76792,-92.3559,No,False,Survey Site
423,Old Mans Creek,REMAP #117,Hills,Wadeable,REMAP,685,IA 02-IOW-0150_1,Old Mans Creek,72d,Johnson,Mississippi,245.528,Warm Water,huc070802090207,4600966,621245,41.55117,-91.54619,N/A,False,Survey Site
424,Bell Creek,REMAP #100,Clermont,Wadeable,REMAP,201,IA 01-TRK-0410_0,Bell Creek,52b,Fayette,Mississippi,6.902,Cold Water,huc070600040707,4759424,608202,42.97978,-91.67294,N/A,False,Survey Site
425,West Nishnabotna River,REMAP #128,Manning,Headwater,"REMAP,Headwater Reference Study",1905,IA 05-NSH-0095_0,West Nishnabotna River,47e,Carroll,Missouri,16.411,Warm Water,huc102400020201,4648742,332868,41.97295,-95.01717,N/A,False,Survey Site
426,West Nishnabotna River,REMAP #97,Oakland,Wadeable,REMAP,1442,IA 05-NSH-0080_2,West Nishnabotna River,47e,Pottawattamie,Missouri,629.275,Warm Water,huc102400020502,4578474,299069,41.33271,-95.40117,N/A,False,Survey Site
427,East Nodaway River,REMAP #115,Nodaway,Wadeable,REMAP,1392,IA 05-NOD-0030_2,East Nodaway River,47f,Taylor,Missouri,255.061,Warm Water,huc102400100108,4526230,339024,40.87132,-94.9103,N/A,False,Survey Site
428,Mosquito Creek,REMAP #105,Underwood,Wadeable,REMAP,1701,IA 06-WED-0020_3,Mosquito Creek,47e,Pottawattamie,Missouri,168.646,Warm Water,huc102300060405,4583037,275090,41.36743,-95.68913,N/A,False,Survey Site
429,West Tarkio Creek,REMAP #123,Coin,Wadeable,REMAP,1497,IA 05-TAR-0020_0,West Tarkio Creek,47e,Page,Missouri,68.687,Warm Water,huc102400050502,4505080,304577,40.67346,-95.31218,N/A,False,Survey Site
430,North Raccoon River,REMAP #111,Sac City,Wadeable,REMAP,1138,IA 04-RAC-0050_1,North Raccoon River,47b,Sac,Mississippi,345.682,Warm Water,huc071000060310,4697273,336575,42.41056,-94.98609,Yes,False,Survey Site
431,Little Buffalo Creek,REMAP #121,Thompson,Headwater,"REMAP,Headwater Reference Study",1906,IA 04-EDM-0105_0,Little Buffalo Creek,47b,Winnebago,Mississippi,14.808,Warm Water,huc071000030401,4809256,435451,43.43341,-93.79755,No,False,Survey Site
433,Unnamed Tributary To Buck Creek,REMAP #138,Atlantic,Headwater,"REMAP,Headwater Reference Study",1908,IA 05-NSH-00325_0,Unnamed Tributary to Buck Creek,47e,Cass,Missouri,5.346,Warm Water,huc102400030501,4594112,332358,41.48109,-95.00794,N/A,False,Survey Site
434,Wolf Creek,REMAP #109,La Porte City,Wadeable,REMAP,530,IA 02-CED-0300_0,Wolf Creek,47c,Black Hawk,Mississippi,325.859,Warm Water,huc070802050809,4685082,566392,42.31514,-92.19434,No,False,Survey Site
435,Hewitt Creek,REMAP #133,Volga,Wadeable,REMAP,307,IA 01-VOL-0090_0,Hewett Creek,52b,Clayton,Mississippi,8.444,Cold Water,huc070600040603,4734812,617566,42.75682,-91.56328,N/A,True,Survey Site
436,Lizard Creek,REMAP #99,Barnum,Wadeable,REMAP,1278,IA 04-UDM-0300_1,Lizard Creek,47b,Webster,Mississippi,252.475,Warm Water,huc071000040303,4710314,390010,42.53738,-94.33941,Yes,False,Survey Site
437,Otter Creek,REMAP #132,Goldfield,Wadeable,REMAP,1269,IA 04-UDM-0250_0,Otter Creek,47b,Wright,Mississippi,58.202,Warm Water,huc071000050303,4741918,431569,42.82676,-93.8372,No,False,Survey Site
438,Unnamed Tributary To Otter Creek,REMAP #98,Oelwein,Headwater,"REMAP,Headwater Reference Study",1909,IA 01-WPS-0151_0,Unnamed Tributary to Otter creek,47c,Fayette,Mississippi,12.763,Warm Water,huc070801020701,4728343,588198,42.70251,-91.92311,No,False,Survey Site
439,Floyd River,REMAP #122,Le Mars,Wadeable,REMAP,1553,IA 06-FLO-0020_1,Floyd River,47a,Plymouth,Missouri,323.309,Warm Water,huc102300020307,4745093,241252,42.81466,-96.16487,N/A,False,Survey Site
440,Honey Creek,,Conesville - SHL Special,Wadeable,,668,IA 02-IOW-0093_0,Honey Creek,72d,Louisa,Mississippi,16.882,Warm Water,huc070802090804,4577721,636180,41.33947,-91.37241,N/A,False,Survey Site
441,Pike Run,,Nichols - SHL Special,Wadeable,,485,IA 02-CED-0157_1,Pike Run,72d,Muscatine,Mississippi,17.466,Warm Water,huc070802060805,4593174,648101,41.4765,-91.22622,N/A,False,Survey Site
442,Malanaphy Spring,,Decorah,Wadeable,UHL Side Project,240,IA 01-UIA-0110_3,Upper Iowa River,52b,Winneshiek,Mississippi,3,Cold Water,huc070600020208,4800904,594392,43.35506,-91.8352,N/A,True,Survey Site
443,Hickory Creek,HI1,Dyersville,Wadeable,,110,IA 01-NMQ-0160_0,Hickory Creek,47c,Dubuque,Mississippi,18.724,Warm Water,huc070600060601,4708131,658306,42.50935,-91.07308,Undetermined,False,Survey Site
444,Unnamed Tributary To Hickory Creek,HI3,Bankston,Headwater,"Headwater Reference Study,TMDL",1923,IA 01-NMQ-0162_0,Unnamed Tributary to Hickory Creek,47c,Dubuque,Mississippi,4.532,Warm Water,huc070600060601,4709928,661517,42.52486,-91.03351,Undetermined,False,Survey Site
445,Hickory Creek,HI4,Bankston,Headwater,"Headwater Reference Study,TMDL",1924,IA 01-NMQ-0161_0,Hickory Creek,47c,Dubuque,Mississippi,5.399,Warm Water,huc070600060601,4709654,662689,42.52215,-91.01933,Undetermined,False,Survey Site
