MONIT_STATION_SEQ_NO,DTRSQQ_CODE,COUNTY_CODE,COUNTY_NAME,WBIC,OFFICIAL_WATERBODY_NAME,REGION_CODE,WSHED_CODE,GMU_CODE,WMU_CODE,HUC_CODE,ECO_REGION_CODE,STREAM_ORDER_NO,NATURAL_COMMUNITY,TEMPERATURE_CLASS,HYDRO_ID,CALC_LL_LAT_DD_AMT,CALC_LL_LONG_DD_AMT
150669,245012842,26,Iron,2923100,Tyler Fks,NO,LS13,LS,LS,04010302,50,"4, 4",COOL-WARM MAINSTEM,Cool-Warm,200198269,46.3475,-90.4945
51650755,245023522,2,Ashland,2929700,Opergard Creek,NO,LS14,LS,LS,04010302,50,2,COOL-WARM HEADWATER,Cool-Warm,200197965,46.341595,-90.58571
62227226,244020341,2,Ashland,2929300,Devils Creek,NO,LS14,LS,LS,04010302,50,3,COOL-WARM HEADWATER,Cool-Warm,200197205,46.317497,-90.5929
125856505,242022343,2,Ashland,2407600,Dorns Creek,NO,UC21,NA,UC,07050001,50,2,COOL-WARM HEADWATER,Cool-Warm,200211340,46.0982276,-90.5760336
969,421190224,5,Brown,125100,Plum Creek,NE,LF03,LF,LF,04030204,53,NA,COOL-COLD HEADWATER,COOL,600051216,44.3239058,-88.1630488
39305514,420172812,71,Winnebago,130800,Neenah Slough,NE,LF06,LF,LF,04030204,53,3,COOL-WARM HEADWATER,Cool,600054861,44.182747,-88.474815
8536,421182434,45,Outagamie,126800,Kankapot Creek,NE,LF03,LF,LF,04030204,53,4,COOL-WARM HEADWATER,Cool,"200087992, 600091876",44.275047,-88.267784
109377720,421182711,45,Outagamie,127700,Garners Creek,NE,LF03,NA,LF,04030204,53,3,COOL-COLD HEADWATER,Cool-Cold,200087607,44.2700989,-88.2981592
67232875,424202021,5,Brown,409700,Duck Creek,NE,LF05,LF,LF,04030204,53,5,COOL-WARM MAINSTEM,Cool,"200111331, 600045781",44.544773,-88.10285
151030,439162831,19,Florence,655500,Cody Creek,NO,GB17,HW,GB,04030108,50,"1, 1",COOL-WARM HEADWATER,Cool-Warm,200182473,45.8301,-88.50293
123624605,439162041,19,Florence,653300,Woods Creek,NO,GB17,NA,GB,04030108,50,3,COOL-WARM MAINSTEM,Cool-Warm,200182566,45.843149,-88.5125362
118069398,242031344,2,Ashland,2405800,Muskellunge Creek,NO,UC21,NA,UC,07050001,50,2,COOL-WARM HEADWATER,Cool-Warm,200191945,46.11397,-90.6782757
123629444,241020624,2,Ashland,2405000,Unnamed,NO,UC21,NA,UC,07050001,50,1,COOL-COLD HEADWATER,Cool-Cold,200190223,46.0641603,-90.6668037
123629592,241020624,2,Ashland,2405000,Unnamed,NO,UC21,NA,UC,07050001,50,1,COOL-COLD HEADWATER,Cool-Cold,200190223,46.0654559,-90.6659652
123630986,242023123,2,Ashland,2405400,Unnamed,NO,UC21,NA,UC,07050001,50,1,COOL-WARM HEADWATER,Cool-Warm,200190912,46.0770359,-90.6693633
123628503,241020742,2,Ashland,2404900,Rocky Run,NO,UC21,NA,UC,07050001,50,2,COOL-WARM HEADWATER,Cool-Warm,200189916,46.0474122,-90.6619362
33475389,242022122,2,Ashland,2399800,East Fork Chippewa River,NO,UC21,UC,UC,07050001,50,4,COOL-WARM MAINSTEM,Cool,"600089695, 200191925",46.111244,-90.6325
123628990,241020533,2,Ashland,2405200,Unnamed,NO,UC21,NA,UC,07050001,50,2,COOL-WARM HEADWATER,Cool-Warm,200190087,46.0591184,-90.6500701
9975,234080211,55,Rusk,2367200,Hay Creek,NO,UC17,UC,UC,07050001,50,3,COOL-COLD HEADWATER,Cool-Cold,200165359,45.4646181,-91.3177018
88930371,245013142,26,Iron,NA,,NO,LS13,NA,LS,04010302,50,NA,NA,NA,NA,46.3313705,-90.5353815
124397208,245012844,26,Iron,5002571,Unnamed,NO,LS13,NA,LS,04010302,50,1,MACROINVERTEBRATE,Cold,200197946,46.3446359,-90.4900561
117706368,244023632,2,Ashland,2937600,Unnamed,NO,LS14,NA,LS,04010302,50,1,COOL-WARM HEADWATER,Cool-Warm,200195183,46.2477424,-90.5719313
102555,403230842,52,Racine,2900,Root River,SE,SE03,RP,SE,04040002,54,"5, 5",WARM MAINSTEM,Warm,"600091123, 200211592",42.732494,-87.80501
62415415,406212421,41,Milwaukee,5036633,Unnamed,SE,MI01,MI,MI,04040003,53,1,COOL-WARM HEADWATER,Cool-Warm,200021701,42.971634,-87.96022
96926610,244020821,2,Ashland,2929300,Devils Creek,NO,LS14,NA,LS,04010302,50,3,COOL-COLD HEADWATER,Cool-Cold,200197020,46.3127388,-90.6430327
123623880,404011911,33,Lafayette,947100,Mounds Br,SC,GP03,NA,GP,07060003,52,3,COOL-COLD HEADWATER,Cool-Cold,200013375,42.8095186,-90.4088873
51205,405021143,25,Iowa,929800,Unnamed,SC,SP09,GP,SP,07090003,52,NA,COOL-COLD HEADWATER,Cool-Cold,200018667,42.9192316,-90.2208235
81843654,441123411,64,Vilas,716400,Kentuck Creek,NO,GB18,HW,GB,04030106,50,2,WARM MAINSTEM,Warm,200188607,45.996315,-88.9724
150995,205031233,22,Grant,964300,Rogers Br,SC,GP06,GP,GP,07060003,52,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200019345,42.91777,-90.6824
118542858,405030523,25,Iowa,931300,Unnamed,SC,SP09,NA,SP,07090003,52,1,COOL-COLD HEADWATER,Cool-Cold,200020140,42.9397593,-90.1726094
100935897,405030822,25,Iowa,931200,Unnamed,SC,SP09,NA,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200019376,42.9276555,-90.1729077
118542663,405031914,25,Iowa,930900,Unnamed,SC,SP09,NA,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200017444,42.8969579,-90.1767302
119086360,405021244,25,Iowa,927900,Mineral Point Br,SC,SP09,NA,SP,07090003,52,3,COOL-COLD HEADWATER,Cool-Cold,200018523,42.9164519,-90.1952628
51207,405020341,25,Iowa,3000077,Laxey Creek,SC,SP09,GP,SP,07090003,52,3,COOL-COLD HEADWATER,Cool-Cold,200019486,42.9378005,-90.2343822
41167544,405020931,25,Iowa,929700,Peddler Creek,SC,SP09,GP,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200020078,42.92012,-90.26225
4422,405021622,25,Iowa,929700,Peddler Creek,SC,SP09,GP,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200018571,42.913806,-90.2674983
118543117,405020833,25,Iowa,5037481,Unnamed,SC,SP09,NA,SP,07090003,52,2,COLDWATER,Cold,200018657,42.916271,-90.287651
103749,405020831,25,Iowa,929000,Sudan Br,SC,SP09,GP,SP,07090003,52,3,COOL-COLD HEADWATER,Cool-Cold,200018858,42.921818,-90.28473
5446,404023611,33,Lafayette,927900,Mineral Point Br,SC,SP09,GP,SP,07090003,52,NA,COOL-COLD MAINSTEM,Cool,600078337,42.782764,-90.1951
118544645,404030522,25,Iowa,928700,Unnamed,SC,SP09,NA,SP,07090003,52,3,COOL-COLD HEADWATER,Cool-Cold,200015496,42.8581076,-90.1684679
29899752,NA,25,Iowa,928600,Brewery Creek,SC,SP09,GP,SP,07090003,52,3,COOL-COLD HEADWATER,Cool-Cold,200209268,42.83333,-90.17662
51649910,404031732,25,Iowa,928200,Rock Br,SC,SP09,GP,SP,07090003,52,3,COOL-COLD HEADWATER,Cool-Cold,200014074,42.821686,-90.16912
118543947,404030333,25,Iowa,928500,Unnamed,SC,SP09,NA,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200014898,42.843378,-90.1315962
4535,404021011,25,Iowa,927900,Mineral Point Br,SC,SP09,GP,SP,07090003,52,4,COOL-COLD MAINSTEM,Cool-Cold,200014521,42.841811,-90.2352816
118544254,404020344,25,Iowa,930300,Unnamed,SC,SP09,NA,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200210642,42.8455242,-90.2330587
119386961,404021521,25,Iowa,927900,Mineral Point Br,SC,SP09,NA,SP,07090003,52,5,COOL-COLD MAINSTEM,Cool-Cold,"600078337, 200014021",42.8270998,-90.2430277
51159,405022113,25,Iowa,3000077,Laxey Creek,SC,SP09,GP,SP,07090003,52,NA,COOL-COLD MAINSTEM,Cool,NA,42.8942651,-90.2567589
118701276,443093311,64,Vilas,2964700,Spring Creek,NO,LS16,NA,LS,04020102,50,1,WARM MAINSTEM,Warm,200193522,46.1696499,-89.3717354
4552,406033222,25,Iowa,927900,Mineral Point Br,SC,SP09,GP,SP,07090003,52,3,COOL-COLD HEADWATER,Cool-Cold,200020525,42.9589,-90.17229
57524676,408062622,13,Dane,1248600,Black Earth Creek,SC,LW17,LW,LW,07070005,52,4,COOL-COLD MAINSTEM,Cool-Cold,200028359,43.14588,-89.75739
50321,408062614,13,Dane,1248600,Black Earth Creek,SC,LW17,LW,LW,07070005,52,4,COOL-COLD MAINSTEM,Cool-Cold,200028102,43.1417538,-89.7434554
119214888,404023141,33,Lafayette,927100,Cottage Inn Branch,SC,SP08,NA,SP,07090003,52,2,NA,NA,200287922,42.7764341,-90.2897199
119515989,404020841,25,Iowa,929000,Sudan Br,SC,SP09,NA,SP,07090003,52,4,COOL-COLD MAINSTEM,Cool-Cold,200014369,42.8346627,-90.2700356
50656,401113524,54,Rock,874000,Raccoon Creek,SC,SP11,GP,SP,07090003,53,NA,COOL-COLD HEADWATER,Cool,NA,42.5046198,-89.1616088
28469368,401042512,33,Lafayette,915900,Brown Br,SC,SP07,NA,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200001514,42.5334907,-89.9639692
101368,NA,33,Lafayette,915900,Brown Br,SC,SP07,GP,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200001372,42.529564,-89.93558
119506495,405022943,25,Iowa,929000,Sudan Br,SC,SP09,NA,SP,07090003,52,4,COOL-COLD MAINSTEM,Cool-Cold,200016232,42.8729046,-90.27854
118543640,405023113,25,Iowa,929400,Unnamed,SC,SP09,NA,SP,07090003,52,3,COOL-COLD HEADWATER,Cool-Cold,200015893,42.8661924,-90.2962884
2459,NA,13,Dane,798300,Yahara River,SC,LR09,LR,LR,07090002,53,3,COOL-COLD MAINSTEM,Cool-Cold,200031120,43.208775,-89.35264
11061,415233131,60,Sheboygan,50700,Sheboygan River,SE,SH03,SH,SH,04030101,53,5,WARM MAINSTEM,Warm,600063559,43.7247585,-87.7945264
50849,409103612,13,Dane,806600,Token Creek,SC,LR09,LR,LR,07090002,53,NA,COLDWATER,Cold,200031161,43.209507,-89.25026
104088,NA,13,Dane,806800,Unnamed,SC,LR09,LR,LR,07090002,53,1,COLDWATER,Cold,200030589,43.19465,-89.30992
151006,NA,19,Florence,653300,Woods Creek,NO,GB17,HW,GB,04030108,50,3,COOL-WARM MAINSTEM,Cool-Warm,200182655,45.845787,-88.45243
151026,NA,19,Florence,654100,Unnamed,NO,GB17,HW,GB,04030108,50,1,COOL-WARM HEADWATER,Cool-Warm,200183282,45.86157,-88.43438
151708,439162724,19,Florence,655400,Haymarsh Creek,NO,GB17,HW,GB,04030108,50,"2, 2",COOL-WARM HEADWATER,Cool-Warm,200182140,45.83416,-88.4788
118572729,439171931,19,Florence,653600,Patten Creek,NO,GB17,NA,GB,04030108,50,2,WARM HEADWATER,Warm,200182774,45.8439316,-88.4180998
37199645,202020144,22,Grant,944500,Blockhouse Creek,SC,GP03,GP,GP,07060003,52,3,COOL-COLD MAINSTEM,Cool-Cold,200007348,42.667336,-90.5463
121885280,203012522,22,Grant,944500,Blockhouse Creek,SC,GP03,NA,GP,07060003,52,2,COOL-COLD HEADWATER,Cool-Cold,200008700,42.7111069,-90.4419492
121885178,403011412,33,Lafayette,927000,Bonner Br,SC,SP08,NA,SP,07090003,52,2,COOL-COLD HEADWATER,Cool-Cold,200009939,42.739695,-90.3337512
104255,NA,33,Lafayette,927000,Bonner Br,NA,SP08,NA,SP,07090003,52,4,COOL-COLD MAINSTEM,Cool-Cold,200212227,42.75146,-90.220276
121885126,403030744,33,Lafayette,927000,Bonner Br,SC,SP08,NA,SP,07090003,52,4,COOL-WARM MAINSTEM,Cool-Warm,200009977,42.7422047,-90.1745526
119110335,247150444,16,Douglas,2844000,Pokegama River,NO,LS01,NA,LS,04010201,50,2,COOL-COLD HEADWATER,Cool-Cold,200204288,46.5786624,-92.2450886
121879836,247140633,16,Douglas,2835300,Nemadji River,NO,LS02,NA,LS,04010301,50,NA,NA,NA,600082593,46.5783,-92.1818
119812728,246061033,4,Bayfield,2889900,South Fish Creek,NO,LS08,NA,LS,04010301,50,2,COLDWATER,Cold,200200937,46.4716494,-91.111861
119812822,247063542,4,Bayfield,2889900,South Fish Creek,NO,LS08,NA,LS,04010301,50,3,COOL-COLD HEADWATER,Cool-Cold,200201803,46.5080727,-91.0798067
116234625,247052822,4,Bayfield,2890200,Unnamed,NO,LS08,NA,LS,04010301,50,3,COLDWATER,Cold,200202384,46.5305193,-91.011002
50506,424130924,69,Waupaca,283400,Whitcomb Creek,NE,WR06,WR,WR,04030202,51,NA,COOL-WARM MAINSTEM,Cool-Warm,200111264,44.5684301,-88.9353507
12833,409202833,67,Washington,18800,Willow Creek,SE,MI03,MI,MI,04040003,53,3,COLDWATER,Cold,200031607,43.2067,-88.142746
102717,NA,68,Waukesha,16000,Menomonee River,SE,MI03,MI,MI,04040003,53,4,COOL-WARM MAINSTEM,Cool-Warm,200029475,43.168396,-88.0846
118545847,406190614,68,Waukesha,3000119,Unnamed,SE,FX07,NA,FX,07120006,53,2,COOL-WARM HEADWATER,Cool-Warm,200023317,43.0104043,-88.2872093
118310690,230022343,61,Taylor,1758900,Pine Creek,NO,BR12,NA,BR,07040007,51,NA,NA,NA,600091741,45.06025,-90.58533
46172610,424030641,72,Wood,1372300,Beaver Creek,WC,CW05,CW,CW,07070003,51,3,COOL-WARM HEADWATER,Cool,"600044305, 200112315",44.588123,-90.18086
14028,423032743,72,Wood,1352800,Yellow River,WC,CW05,CW,CW,07070003,51,5,WARM MAINSTEM,WARM,600091508,44.4390955,-90.1298724
116110874,419032614,29,Juneau,1354700,Unnamed,WC,CW02,NA,CW,07070003,51,3,COOL-WARM HEADWATER,Cool-Warm,200072573,44.0905596,-90.0929505
83119426,421052333,72,Wood,1387000,Sevenmile Creek,WC,CW09,CW,CW,07070003,51,2,COOL-COLD MAINSTEM,Cool-Cold,200087693,44.279602,-89.8835
14095,425033243,72,Wood,1372400,Unnamed,WC,CW05,NA,CW,07070003,51,3,COOL-COLD HEADWATER,Cool-Cold,200113098,44.5979956,-90.167803
101622,428051611,37,Marathon,1455800,Soda Creek,WC,CW23,CW,CW,07070002,51,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200133843,44.91621,-89.90937
101627,428041241,37,Marathon,1456900,Omar Creek,WC,CW23,CW,CW,07070002,51,"2, 2",COOL-COLD HEADWATER,Cool-Cold,200134141,44.9206,-89.969055
6280,429050514,37,Marathon,1458100,Einert Creek,WC,CW23,CW,CW,07070002,51,3,COOL-COLD HEADWATER,Cool-Cold,200140691,45.02399,-89.9304315
101616,429063333,37,Marathon,1455200,Artus Creek,WC,CW23,CW,CW,07070002,51,2,COOL-COLD HEADWATER,Cool-Cold,200135975,44.947586,-89.80842
6278,428060422,37,Marathon,1455200,Artus Creek,WC,CW23,CW,CW,07070002,51,3,COOL-COLD HEADWATER,Cool-Cold,200135705,44.9438311,-89.8042969
3155,247140423,16,Douglas,2835300,Nemadji River,NO,LS02,LS,LS,04010301,50,4,COOL-WARM MAINSTEM,Cool-Warm,200204069,46.58613,-92.137085
3002,248141433,16,Douglas,2835300,Nemadji River,NO,LS01,LS,LS,04010301,50,NA,COOL-WARM MAINSTEM,COOL,600082593,46.633274,-92.09419
121500581,248141131,16,Douglas,2835300,Nemadji River,NO,LS01,NA,LS,04010301,50,NA,NA,NA,600082593,46.6530201,-92.0881443
104005,407190614,68,Waukesha,772100,Unnamed,SE,FX07,IF,FX,07120006,53,2,COOL-COLD HEADWATER,Cool-Cold,200026898,43.097378,-88.28941
111956880,407202922,68,Waukesha,772800,Poplar Creek,SE,FX07,NA,FX,07120006,53,4,COOL-WARM HEADWATER,Cool-Warm,200024990,43.0440362,-88.1622801
81847886,406200942,68,Waukesha,772800,Poplar Creek,SE,FX07,IF,FX,07120006,53,3,COOL-WARM HEADWATER,Cool-Warm,200022802,42.993023,-88.13311
50322,406200342,68,Waukesha,772900,Unnamed,SE,FX07,IF,FX,07120006,53,NA,COOL-WARM HEADWATER,Cool,NA,43.0076477,-88.1152546
60715704,407203322,68,Waukesha,772900,Unnamed,SE,FX07,IF,FX,07120006,53,2,COOL-WARM HEADWATER,Cool,NA,43.03142,-88.14662
100205,406190612,68,Waukesha,771300,Pebble Creek,SE,FX07,IF,FX,07120006,53,2,COOL-COLD HEADWATER,Cool-Cold,200023984,43.013992,-88.29312
29129017,NA,68,Waukesha,771800,Unnamed,SE,FX07,IF,FX,07120006,53,1,COOL-COLD HEADWATER,Cool-Cold,200027930,43.10007,-88.246086
70369021,407191033,68,Waukesha,771700,Pewaukee River,SE,FX07,IF,FX,07120006,53,4,WARM MAINSTEM,Warm,200026031,43.07604,-88.24466
13033,NA,68,Waukesha,742500,Fox River,SE,FX07,IF,FX,07120006,53,5,WARM MAINSTEM,Warm,"600091516, 200212451",43.038002,-88.21201
12439,403161444,65,Walworth,752100,Sugar Creek,SE,FX05,IF,FX,07120006,53,3,COOL-WARM MAINSTEM,Cool,"200009383, 600090338",42.7148023,-88.5635983
9979,NA,55,Rusk,2357300,Little Soft Maple Creek,NO,UC17,UC,UC,07050001,50,3,COLDWATER,Cold,200165436,45.465015,-91.41151
119670775,234082244,55,Rusk,2356600,Soft Maple Creek,NO,UC17,NA,UC,07050001,50,4,COOL-COLD MAINSTEM,Cool-Cold,200163559,45.4073272,-91.3429029
37050910,408212043,41,Milwaukee,17600,Little Menomonee River,SE,MI03,MI,MI,04040003,53,3,COOL-WARM HEADWATER,Cool-Warm,200211262,43.136353,-88.032364
64324733,408212932,41,Milwaukee,17600,Little Menomonee River,SE,MI03,MI,MI,04040003,53,3,COOL-WARM HEADWATER,Cool-Warm,200211262,43.12516,-88.041214
119813132,415201044,60,Sheboygan,55700,Unnamed,SE,SH05,NA,SH,04030101,53,1,COLDWATER,Cold,200057802,43.7750275,-88.0832882
5001,401210412,30,Kenosha,734000,Des Plaines River,SE,FX01,IF,FX,07120004,53,4,COOL-WARM MAINSTEM,Cool,"200004131, 600091875",42.5825967,-88.0201515
49663592,415213144,60,Sheboygan,51200,Onion River,SE,SH04,SH,SH,04030101,53,2,COOL-COLD HEADWATER,Cool-Cold,200055024,43.717785,-88.02491
102500,NA,41,Milwaukee,14500,Oak Creek,SE,SE05,RP,SE,04040002,53,4,COOL-WARM HEADWATER,Cool-Warm,200019041,42.907425,-87.844215
120444392,405212434,41,Milwaukee,14500,Oak Creek,SE,SE05,NA,SE,04040002,53,2,COOL-COLD HEADWATER,Cool-Cold,200287404,42.8728912,-87.9649151
6915,405222221,41,Milwaukee,14500,Oak Creek,SE,SE05,RP,SE,04040002,53,4,COOL-WARM HEADWATER,Cool-Warm,200018397,42.8863161,-87.8856808
74101251,405222021,41,Milwaukee,14900,Unnamed,SE,SE05,RP,SE,04040002,53,4,COOL-WARM HEADWATER,Cool-Warm,200018400,42.886864,-87.92453
101460,405221031,41,Milwaukee,14500,Oak Creek,SE,SE05,RP,SE,04040002,53,"4, 4",COOL-WARM HEADWATER,Cool-Warm,200019764,42.90526,-87.88252
103366,405222922,41,Milwaukee,14500,Oak Creek,SE,SE05,RP,SE,04040002,53,"4, 2",COOL-WARM HEADWATER,Cool-Warm,200018397,42.8701,-87.930756
120592081,405220531,41,Milwaukee,14900,Unnamed,SE,SE05,NA,SE,04040002,53,2,COOL-WARM HEADWATER,Cool-Warm,200212338,42.9205175,-87.9213674
100370,405220444,41,Milwaukee,14800,Unnamed,SE,SE05,RP,SE,04040002,53,"2, 2",COOL-COLD HEADWATER,Cool-Cold,200019731,42.91819,-87.89169
87313808,207023634,22,Grant,1211300,Castle Rock Creek,SC,LW09,LW,LW,07070005,52,4,COOL-COLD HEADWATER,Cool-Cold,200023785,43.03293,-90.56043
11181,230032711,61,Taylor,2145400,North Fork Eau Claire River,NO,LC17,UC,LC,07050006,50,3,COOL-WARM HEADWATER,Cool,"200143258, 600042826",45.0604,-90.719246
103229,411081821,11,Columbia,1262600,Prentice Creek,SC,LW19,LW,LW,07070005,52,2,COLDWATER,Cold,200040905,43.436737,-89.59289
103420,414013012,63,Vernon,1288400,West Branch Baraboo River,WC,LW24,CW,LW,07070004,52,3,COOL-COLD HEADWATER,Cool-Cold,200052189,43.667503,-90.42007
118251567,414012944,63,Vernon,1290900,Unnamed,WC,LW24,NA,LW,07070004,52,3,COOL-COLD HEADWATER,Cool-Cold,200051494,43.6561634,-90.3940262
118419098,412100743,11,Columbia,5030316,Unnamed,SC,LW20,NA,LW,07070005,53,2,COOL-WARM HEADWATER,Cool-Warm,200045152,43.5157341,-89.352563
50688,413011042,63,Vernon,1290100,Beaver Creek,WC,LW24,CW,LW,07070004,52,NA,COOL-COLD HEADWATER,Cool,NA,43.6176608,-90.3579655
15776009,NA,63,Vernon,1289800,South Branch Creek,WC,LW24,CW,LW,07070004,52,4,COLDWATER,Cold,200050697,43.63838,-90.35233
50014,413010913,63,Vernon,1289800,South Branch Creek,WC,LW24,CW,LW,07070004,52,NA,COOL-COLD HEADWATER,Cool,NA,43.6193297,-90.3818767
72765060,414012833,63,Vernon,1288400,West Branch Baraboo River,WC,LW24,CW,LW,07070004,52,4,COOL-COLD HEADWATER,Cool-Cold,200051609,43.657406,-90.38904
151212,411023132,53,Richland,1221300,Little Willow Creek,SC,LW12,LW,LW,07070005,52,"2, 2",COOL-COLD HEADWATER,Cool-Cold,200038508,43.38365,-90.30824
62971979,211030842,63,Vernon,1187800,Day Creek,WC,LW03,LW,LW,07070006,52,2,COOL-COLD HEADWATER,Cool-Cold,200040904,43.441895,-90.757065
101878,407061323,13,Dane,1249200,Vermont Creek,SC,LW17,LW,LW,07070005,52,3,COOL-COLD HEADWATER,Cool-Cold,200025985,43.083286,-89.73541
10115959,234043633,55,Rusk,2187600,Alder Creek,NO,UC02,UC,UC,07050004,50,2,COOL-WARM HEADWATER,Cool-Warm,200159568,45.3789315,-90.8228245
25624904,NA,55,Rusk,2217100,Main Creek,NO,UC05,UC,UC,07050004,50,4,COOL-WARM MAINSTEM,Cool,"200159877, 600025666",45.353153,-91.04919
103722,NA,3,Barron,2070100,South Fork Hay River,NO,LC06,UC,LC,07050007,51,3,COLDWATER,Cold,200153527,45.209385,-92.12337
61904026,234091832,55,Rusk,2089600,Moose Ear Creek,NO,LC08,UC,LC,07050007,50,3,COOL-WARM MAINSTEM,Cool-Warm,200164562,45.426105,-91.54073
41031792,415172511,20,Fond du Lac,138700,De Neveu Creek,NE,UF02,UF,UF,04030203,53,3,COOL-COLD HEADWATER,Cool-Cold,200057901,43.74536,-88.40349
41177568,420162031,71,Winnebago,241700,Arrowhead River,NE,WR01,WR,WR,04030202,53,3,COOL-COLD HEADWATER,Cool-Cold,200081868,44.190575,-88.61909
20597610,420142022,71,Winnebago,243100,Alder Creek,NE,WR03,NA,WR,04030202,53,3,COOL-WARM HEADWATER,Cool-Warm,200082797,44.1990424,-88.8655054
52101793,424201534,5,Brown,410100,Beaver Dam Creek,NE,LF05,LF,LF,04030204,53,2,COOL-WARM HEADWATER,Cool-Warm,200111131,44.550186,-88.06265
119531685,423183511,45,Outagamie,5018448,Unnamed,NE,LF05,NA,LF,04030204,51,3,MACROINVERTEBRATE,Cool-Cold,200101822,44.4294417,-88.2740895
65955404,235070844,55,Rusk,2369600,Becky Creek,NO,UC17,UC,UC,07050001,50,3,COOL-COLD HEADWATER,Cool-Cold,200166910,45.522713,-91.25993
9968,236083634,55,Rusk,2369600,Becky Creek,NO,UC17,UC,UC,07050001,50,2,COLDWATER,Cold,200169476,45.5526831,-91.3119415
9967,236072721,55,Rusk,2370100,Clear Creek,NO,UC17,UC,UC,07050001,50,3,COOL-COLD HEADWATER,Cool-Cold,200170414,45.5775028,-91.2280645
39297237,235072013,55,Rusk,2369600,Becky Creek,NO,UC17,UC,UC,07050001,50,3,COOL-COLD HEADWATER,Cool-Cold,200166910,45.50243,-91.26354
9972,NA,55,Rusk,2366700,Alder Creek,NO,UC17,UC,UC,07050001,50,3,COOL-COLD HEADWATER,Cool-Cold,200166917,45.490982,-91.27695
102437,230033123,61,Taylor,2145400,North Fork Eau Claire River,NO,LC17,UC,LC,07050006,50,"3, 3",COOL-COLD HEADWATER,Cool,"200141962, 600032515",45.04253,-90.7994
18608400,NA,45,Outagamie,124100,Apple Creek,NE,LF02,LF,LF,04030204,53,4,COOL-WARM HEADWATER,Cool-Warm,200093026,44.329155,-88.252
120290258,421190512,45,Outagamie,124700,Unnamed,NE,LF02,NA,LF,04030204,53,2,COOL-WARM HEADWATER,Cool-Warm,200093634,44.3280123,-88.216397
120289207,421181122,45,Outagamie,125000,Unnamed,NE,LF02,NA,LF,04030204,53,3,COOL-WARM HEADWATER,Cool-Warm,200092236,44.3138125,-88.2894124
120289569,422193034,45,Outagamie,124600,Unnamed,NE,LF02,NA,LF,04030204,53,3,COOL-WARM HEADWATER,Cool-Warm,200095258,44.3457435,-88.2420909
120290554,422192911,45,Outagamie,124600,Unnamed,NE,LF02,NA,LF,04030204,53,3,COOL-WARM HEADWATER,Cool-Warm,200095862,44.3557683,-88.2117871
8531,421180341,45,Outagamie,124100,Apple Creek,NE,LF02,LF,LF,04030204,53,3,COOL-WARM HEADWATER,Cool-Warm,200092333,44.3208265,-88.2931894
120166127,422192842,45,Outagamie,124100,Apple Creek,NE,LF02,NA,LF,04030204,53,4,COOL-WARM HEADWATER,Cool-Warm,200095227,44.3497001,-88.1998881
120288041,421180433,45,Outagamie,124100,Apple Creek,NE,LF02,NA,LF,04030204,53,3,COOL-WARM HEADWATER,Cool-Warm,200092754,44.3183549,-88.3315694
120290821,424191044,5,Brown,5016644,Unnamed,NE,LF05,NA,LF,04030204,51,2,COOL-COLD HEADWATER,Cool-Cold,200111851,44.5602026,-88.1725836
10115973,424191532,45,Outagamie,410200,Trout Creek,NE,LF05,LF,LF,04030204,51,2,COOL-COLD HEADWATER,Cool-Cold,200110658,44.5512491,-88.1905187
118558325,424191314,5,Brown,410050,Unnamed,NE,LF05,NA,LF,04030204,51,2,COOL-COLD HEADWATER,Cool-Cold,200111256,44.5570124,-88.1305486
100391,424190144,5,Brown,410000,Unnamed,NE,LF05,LF,LF,04030204,51,"2, 2",COOL-COLD HEADWATER,Cool-Cold,200112782,44.57598,-88.13007
119071457,423203124,5,Brown,122600,Hemlock Creek,NE,LF02,NA,LF,04030204,53,3,COOL-COLD HEADWATER,Cool-Cold,200101755,44.4262831,-88.1232232
119387264,423192311,5,Brown,121600,Dutchman Creek,NE,LF02,NA,LF,04030204,53,3,COOL-COLD HEADWATER,Cool-Cold,200104364,44.4565859,-88.1501896
118541828,424191342,5,Brown,3000354,Unnamed,NE,LF05,NA,LF,04030204,51,1,COOL-WARM HEADWATER,Cool-Warm,200111008,44.5522863,-88.1363078
118694285,421191611,45,Outagamie,125200,Unnamed,NE,LF03,NA,LF,04030204,53,3,COOL-COLD HEADWATER,Cool-Cold,200090260,44.2990926,-88.1919698
118680035,421191614,45,Outagamie,125300,Unnamed,NE,LF03,NA,LF,04030204,53,2,COOL-WARM HEADWATER,Cool-Warm,200089526,44.2928236,-88.1918549
120629794,433032934,61,Taylor,1465800,Layman Creek,NO,CW26,NA,CW,07070002,50,3,COOL-COLD HEADWATER,Cool-Cold,200157580,45.3093327,-90.142121
